star_age  Teff  log_g  feh  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   4.438972E+07   1.333806E+04   2.933708E+00  -1.274053E+00    6.719328E+00   2.052432E-03   7.681863E-02  -3.908580E+00  -3.681741E+00  -3.569182E+00  -3.463997E+00  -3.752163E+00  -4.483335E+00  -3.796005E+00
   4.439399E+07   1.297486E+04   2.886123E+00  -1.274053E+00    6.708564E+00   2.072882E-03   7.868588E-02  -3.984733E+00  -3.775527E+00  -3.669480E+00  -3.573040E+00  -3.839230E+00  -4.529425E+00  -3.878331E+00
   4.439797E+07   1.262036E+04   2.838630E+00  -1.274053E+00    6.693407E+00   2.102022E-03   8.198030E-02  -4.060498E+00  -3.868736E+00  -3.769377E+00  -3.681672E+00  -3.925611E+00  -4.574275E+00  -3.960111E+00
   4.440166E+07   1.227517E+04   2.791324E+00  -1.274053E+00    6.679645E+00   2.128835E-03   8.610791E-02  -4.134842E+00  -3.960728E+00  -3.868260E+00  -3.789420E+00  -4.010565E+00  -4.615608E+00  -4.040485E+00
   4.440508E+07   1.193959E+04   2.744263E+00  -1.274053E+00    6.676947E+00   2.134131E-03   8.978151E-02  -4.196694E+00  -4.039778E+00  -3.954348E+00  -3.884199E+00  -4.082509E+00  -4.642109E+00  -4.108102E+00
   4.440827E+07   1.161366E+04   2.697475E+00  -1.274053E+00    6.738827E+00   2.015901E-03   8.507817E-02  -4.196236E+00  -4.054625E+00  -3.976897E+00  -3.915061E+00  -4.090116E+00  -4.597344E+00  -4.112329E+00
   4.441122E+07   1.129732E+04   2.650972E+00  -1.274053E+00    6.742370E+00   2.009333E-03   8.114920E-02  -4.250334E+00  -4.126492E+00  -4.056343E+00  -4.003661E+00  -4.154316E+00  -4.611916E+00  -4.172221E+00
   4.441397E+07   1.099038E+04   2.604752E+00  -1.274053E+00    6.746359E+00   2.001965E-03   7.817558E-02  -4.302760E+00  -4.196919E+00  -4.134583E+00  -4.091319E+00  -4.216791E+00  -4.622833E+00  -4.230422E+00
   4.441652E+07   1.069261E+04   2.558815E+00  -1.274053E+00    6.750703E+00   1.993971E-03   7.623879E-02  -4.353378E+00  -4.265940E+00  -4.211713E+00  -4.178198E+00  -4.277559E+00  -4.630377E+00  -4.286872E+00
   4.441890E+07   1.040380E+04   2.513159E+00  -1.274053E+00    6.755369E+00   1.985421E-03   7.539009E-02  -4.402298E+00  -4.333506E+00  -4.287731E+00  -4.264257E+00  -4.336615E+00  -4.634353E+00  -4.341629E+00
   4.442113E+07   1.012373E+04   2.467780E+00  -1.274053E+00    6.758210E+00   1.980233E-03   7.563772E-02  -4.451339E+00  -4.401687E+00  -4.364769E+00  -4.351725E+00  -4.395988E+00  -4.636935E+00  -4.396629E+00
   4.442320E+07   9.852056E+03   2.422667E+00  -1.274053E+00    6.754659E+00   1.986720E-03   7.691873E-02  -4.504766E+00  -4.474972E+00  -4.447390E+00  -4.445121E+00  -4.460187E+00  -4.642512E+00  -4.456304E+00
   4.442514E+07   9.588517E+03   2.377809E+00  -1.274053E+00    6.746963E+00   2.000852E-03   7.920424E-02  -4.560249E+00  -4.550844E+00  -4.533286E+00  -4.542078E+00  -4.526767E+00  -4.647834E+00  -4.518298E+00
   4.442696E+07   9.332823E+03   2.333196E+00  -1.274053E+00    6.737615E+00   2.018153E-03   8.239282E-02  -4.614936E+00  -4.626497E+00  -4.619899E+00  -4.640073E+00  -4.592992E+00  -4.649408E+00  -4.579861E+00
   4.442866E+07   9.084758E+03   2.288829E+00  -1.274053E+00    6.767139E+00   1.964014E-03   8.636847E-02  -4.629230E+00  -4.660463E+00  -4.665825E+00  -4.697417E+00  -4.617243E+00  -4.605064E+00  -4.599987E+00
   4.443026E+07   8.844144E+03   2.244718E+00  -1.274053E+00    6.789505E+00   1.923969E-03   8.984455E-02  -4.645963E+00  -4.700321E+00  -4.718923E+00  -4.763687E+00  -4.646595E+00  -4.563442E+00  -4.623909E+00
   4.443176E+07   8.610820E+03   2.200874E+00  -1.274053E+00    6.796216E+00   1.912113E-03   8.539411E-02  -4.670065E+00  -4.752465E+00  -4.785580E+00  -4.845081E+00  -4.687919E+00  -4.534455E+00  -4.657676E+00
   4.443318E+07   8.384570E+03   2.157298E+00  -1.274053E+00    6.803057E+00   1.900103E-03   8.165980E-02  -4.685940E+00  -4.801999E+00  -4.850691E+00  -4.926410E+00  -4.725677E+00  -4.502734E+00  -4.685558E+00
   4.443451E+07   8.165029E+03   2.113981E+00  -1.274053E+00    6.810143E+00   1.887743E-03   7.871127E-02  -4.692038E+00  -4.848976E+00  -4.914373E+00  -5.007628E+00  -4.759794E+00  -4.468538E+00  -4.706902E+00
   4.443577E+07   7.951961E+03   2.070911E+00  -1.274053E+00    6.817539E+00   1.874927E-03   7.664633E-02  -4.686687E+00  -4.893074E+00  -4.976899E+00  -5.088704E+00  -4.790394E+00  -4.431544E+00  -4.721204E+00
   4.443696E+07   7.744937E+03   2.028037E+00  -1.274053E+00    6.825072E+00   1.861964E-03   7.552426E-02  -4.670718E+00  -4.933825E+00  -5.037615E+00  -5.169244E+00  -4.816741E+00  -4.393639E+00  -4.728164E+00
   4.443809E+07   7.543366E+03   1.985290E+00  -1.274053E+00    6.832965E+00   1.848477E-03   7.537894E-02  -4.644589E+00  -4.971321E+00  -5.096491E+00  -5.249493E+00  -4.838726E+00  -4.355210E+00  -4.727727E+00
   4.443916E+07   7.346906E+03   1.942620E+00  -1.274053E+00    6.841121E+00   1.834642E-03   7.621353E-02  -4.607613E+00  -5.007121E+00  -5.154688E+00  -5.329955E+00  -4.858546E+00  -4.316486E+00  -4.722143E+00
   4.444017E+07   7.155169E+03   1.899972E+00  -1.274053E+00    6.849482E+00   1.820570E-03   7.795413E-02  -4.559670E+00  -5.041978E+00  -5.212520E+00  -5.410729E+00  -4.877031E+00  -4.278238E+00  -4.712934E+00
   4.444113E+07   6.967963E+03   1.857324E+00  -1.274053E+00    6.858026E+00   1.806298E-03   8.054310E-02  -4.503060E+00  -5.075405E+00  -5.269449E+00  -5.491641E+00  -4.893545E+00  -4.240312E+00  -4.700168E+00
   4.444204E+07   6.785275E+03   1.814707E+00  -1.274053E+00    6.866794E+00   1.791771E-03   8.394267E-02  -4.443015E+00  -5.105955E+00  -5.324388E+00  -5.572258E+00  -4.906280E+00  -4.201661E+00  -4.682645E+00
   4.444289E+07   6.607537E+03   1.772250E+00  -1.274053E+00    6.875893E+00   1.776817E-03   8.804892E-02  -4.381281E+00  -5.133507E+00  -5.376897E+00  -5.651994E+00  -4.915314E+00  -4.160549E+00  -4.661357E+00
   4.444370E+07   6.434759E+03   1.730029E+00  -1.274053E+00    6.885395E+00   1.761336E-03   8.826643E-02  -4.316742E+00  -5.158437E+00  -5.427224E+00  -5.730679E+00  -4.921188E+00  -4.115698E+00  -4.636783E+00
   4.444447E+07   6.266652E+03   1.688013E+00  -1.274053E+00    6.895239E+00   1.745438E-03   8.418163E-02  -4.249481E+00  -5.180937E+00  -5.475414E+00  -5.808224E+00  -4.924108E+00  -4.066044E+00  -4.609399E+00
   4.444519E+07   6.103357E+03   1.646297E+00  -1.274053E+00    6.905582E+00   1.728889E-03   8.083012E-02  -4.178059E+00  -5.201466E+00  -5.521786E+00  -5.884912E+00  -4.924724E+00  -4.008158E+00  -4.579861E+00
   4.444587E+07   5.944500E+03   1.604836E+00  -1.274053E+00    6.916485E+00   1.711615E-03   7.818893E-02  -4.101991E+00  -5.219955E+00  -5.566368E+00  -5.960736E+00  -4.922880E+00  -3.940514E+00  -4.547803E+00
   4.444652E+07   5.790468E+03   1.563808E+00  -1.274053E+00    6.927865E+00   1.693768E-03   7.639420E-02  -4.021968E+00  -5.236362E+00  -5.608862E+00  -6.035479E+00  -4.918632E+00  -3.860511E+00  -4.513740E+00
   4.444713E+07   5.641436E+03   1.523346E+00  -1.274053E+00    6.939958E+00   1.675008E-03   7.549644E-02  -3.935416E+00  -5.250665E+00  -5.649381E+00  -6.108223E+00  -4.911933E+00  -3.766195E+00  -4.476873E+00
   4.444743E+07   5.569517E+03   1.503165E+00  -1.274053E+00    6.945141E+00   1.667030E-03   7.533323E-02  -3.891650E+00  -5.257903E+00  -5.669578E+00  -6.144424E+00  -4.908669E+00  -3.714217E+00  -4.458784E+00
   4.444772E+07   5.497395E+03   1.482927E+00  -1.274053E+00    6.951172E+00   1.657797E-03   7.539312E-02  -3.844521E+00  -5.264098E+00  -5.689093E+00  -6.179877E+00  -4.904050E+00  -3.656654E+00  -4.438886E+00
   4.444807E+07   5.410417E+03   1.458493E+00  -1.274053E+00    6.959371E+00   1.645325E-03   7.579635E-02  -3.783521E+00  -5.270265E+00  -5.711714E+00  -6.221673E+00  -4.896783E+00  -3.578355E+00  -4.412836E+00
   4.444849E+07   5.305733E+03   1.428968E+00  -1.274053E+00    6.970354E+00   1.628765E-03   7.665323E-02  -3.703800E+00  -5.275783E+00  -5.737686E+00  -6.270734E+00  -4.885537E+00  -3.470232E+00  -4.378367E+00
   4.444899E+07   5.181495E+03   1.393849E+00  -1.274053E+00    6.985612E+00   1.606036E-03   7.826463E-02  -3.599263E+00  -5.278830E+00  -5.766114E+00  -6.325407E+00  -4.867919E+00  -3.318729E+00  -4.331913E+00
   4.444959E+07   5.043236E+03   1.355137E+00  -1.274053E+00    7.006331E+00   1.575678E-03   8.070155E-02  -3.467718E+00  -5.276053E+00  -5.793230E+00  -6.380161E+00  -4.840992E+00  -3.112853E+00  -4.271265E+00
   4.445013E+07   4.944715E+03   1.329315E+00  -1.274053E+00    7.027644E+00   1.545049E-03   8.269949E-02  -3.360691E+00  -5.265154E+00  -5.805044E+00  -6.412486E+00  -4.812204E+00  -2.940602E+00  -4.217390E+00
   4.445073E+07   4.866143E+03   1.312570E+00  -1.274053E+00    7.055344E+00   1.506130E-03   8.416590E-02  -3.261425E+00  -5.243635E+00  -5.802671E+00  -6.426284E+00  -4.776051E+00  -2.781429E+00  -4.160887E+00
   4.445146E+07   4.799380E+03   1.304183E+00  -1.274053E+00    7.094372E+00   1.452952E-03   8.489619E-02  -3.159074E+00  -5.208386E+00  -5.784434E+00  -6.422600E+00  -4.728054E+00  -2.622528E+00  -4.095299E+00
   4.445229E+07   4.750671E+03   1.304816E+00  -1.274053E+00    7.140347E+00   1.392712E-03   8.483118E-02  -3.065268E+00  -5.164297E+00  -5.753216E+00  -6.403130E+00  -4.674456E+00  -2.485171E+00  -4.028661E+00
   4.445311E+07   4.713913E+03   1.307041E+00  -1.274053E+00    7.179726E+00   1.343104E-03   8.463093E-02  -2.989172E+00  -5.125747E+00  -5.724672E+00  -6.384137E+00  -4.628644E+00  -2.375287E+00  -3.972954E+00
   4.445384E+07   4.684696E+03   1.305693E+00  -1.274053E+00    7.203382E+00   1.314157E-03   8.476228E-02  -2.936063E+00  -5.102358E+00  -5.709434E+00  -6.376710E+00  -4.599432E+00  -2.294375E+00  -3.935830E+00
   4.445453E+07   4.658223E+03   1.299264E+00  -1.274051E+00    7.211917E+00   1.303867E-03   8.537122E-02  -2.900248E+00  -5.093875E+00  -5.708472E+00  -6.382924E+00  -4.585589E+00  -2.231915E+00  -3.914649E+00
   4.445519E+07   4.632417E+03   1.286212E+00  -1.274041E+00    7.203398E+00   1.314137E-03   8.664679E-02  -2.881277E+00  -5.102359E+00  -5.724397E+00  -6.405875E+00  -4.588733E+00  -2.184957E+00  -3.910375E+00
   4.445582E+07   4.606948E+03   1.265910E+00  -1.274003E+00    7.176568E+00   1.347016E-03   8.872511E-02  -2.879821E+00  -5.129128E+00  -5.758607E+00  -6.447009E+00  -4.610094E+00  -2.153375E+00  -3.924078E+00
   4.445645E+07   4.580699E+03   1.238211E+00  -1.273859E+00    7.132119E+00   1.403306E-03   8.919085E-02  -2.893777E+00  -5.173493E+00  -5.810738E+00  -6.506270E+00  -4.648730E+00  -2.133433E+00  -3.954444E+00
   4.445706E+07   4.554412E+03   1.204156E+00  -1.273692E+00    7.071972E+00   1.483239E-03   8.578535E-02  -2.921823E+00  -5.233547E+00  -5.878669E+00  -6.581338E+00  -4.702866E+00  -2.124386E+00  -3.999866E+00
   4.445768E+07   4.528081E+03   1.165793E+00  -1.273113E+00    7.001268E+00   1.583043E-03   8.258088E-02  -2.958743E+00  -5.304109E+00  -5.957236E+00  -6.667075E+00  -4.767315E+00  -2.121235E+00  -4.055165E+00
   4.445837E+07   4.500762E+03   1.122290E+00  -1.272225E+00    6.918859E+00   1.707877E-03   7.976725E-02  -3.004115E+00  -5.386322E+00  -6.047883E+00  -6.765208E+00  -4.842949E+00  -2.122175E+00  -4.120803E+00
   4.445920E+07   4.473164E+03   1.075909E+00  -1.267967E+00    6.829691E+00   1.854059E-03   7.882247E-02  -3.054265E+00  -5.475064E+00  -6.145332E+00  -6.870229E+00  -4.924923E+00  -2.124889E+00  -4.192331E+00
   4.446020E+07   4.448846E+03   1.033674E+00  -1.265038E+00    6.747806E+00   1.999298E-03   7.861750E-02  -3.101057E+00  -5.556295E+00  -6.234385E+00  -6.966259E+00  -5.000044E+00  -2.129274E+00  -4.258008E+00
   4.446139E+07   4.429964E+03   1.000890E+00  -1.262917E+00    6.684323E+00   2.119683E-03   7.904216E-02  -3.136950E+00  -5.619063E+00  -6.303332E+00  -7.040823E+00  -5.057988E+00  -2.131956E+00  -4.308509E+00
   4.446282E+07   4.417153E+03   9.787836E-01  -1.262055E+00    6.641634E+00   2.204683E-03   7.944845E-02  -3.160767E+00  -5.661158E+00  -6.349674E+00  -7.091094E+00  -5.096758E+00  -2.133423E+00  -4.342170E+00
   4.446454E+07   4.409072E+03   9.652094E-01  -1.261732E+00    6.615653E+00   2.258077E-03   7.975075E-02  -3.174825E+00  -5.686710E+00  -6.377927E+00  -7.121879E+00  -5.120195E+00  -2.133648E+00  -4.362375E+00
   4.446660E+07   4.404411E+03   9.572433E-01  -1.261724E+00    6.600336E+00   2.290159E-03   7.991088E-02  -3.183211E+00  -5.701770E+00  -6.394552E+00  -7.139977E+00  -5.134022E+00  -2.134084E+00  -4.374318E+00
   4.446907E+07   4.401665E+03   9.524311E-01  -1.261845E+00    6.591022E+00   2.309889E-03   7.998094E-02  -3.188409E+00  -5.710933E+00  -6.404638E+00  -7.150937E+00  -5.142451E+00  -2.134599E+00  -4.381624E+00
   4.447204E+07   4.399832E+03   9.492174E-01  -1.261904E+00    6.584809E+00   2.323146E-03   8.004140E-02  -3.191870E+00  -5.717043E+00  -6.411366E+00  -7.158248E+00  -5.148071E+00  -2.134933E+00  -4.386493E+00
   4.447560E+07   4.398551E+03   9.468864E-01  -1.261933E+00    6.580261E+00   2.332897E-03   8.009332E-02  -3.194478E+00  -5.721520E+00  -6.416276E+00  -7.163562E+00  -5.152205E+00  -2.135329E+00  -4.390097E+00
   4.447987E+07   4.397665E+03   9.451975E-01  -1.261959E+00    6.576933E+00   2.340059E-03   8.013074E-02  -3.196449E+00  -5.724801E+00  -6.419856E+00  -7.167419E+00  -5.155246E+00  -2.135746E+00  -4.392768E+00
   4.448500E+07   4.397192E+03   9.441675E-01  -1.261974E+00    6.574849E+00   2.344555E-03   8.015431E-02  -3.197787E+00  -5.726865E+00  -6.422079E+00  -7.169785E+00  -5.157180E+00  -2.136215E+00  -4.394497E+00
   4.449115E+07   4.397145E+03   9.438549E-01  -1.261983E+00    6.574143E+00   2.346079E-03   8.016023E-02  -3.198383E+00  -5.727575E+00  -6.422804E+00  -7.170517E+00  -5.157874E+00  -2.136656E+00  -4.395159E+00
   4.449853E+07   4.397596E+03   9.442920E-01  -1.261987E+00    6.574828E+00   2.344601E-03   8.014642E-02  -3.198316E+00  -5.726929E+00  -6.422005E+00  -7.169561E+00  -5.157343E+00  -2.137245E+00  -4.394794E+00
   4.450739E+07   4.398454E+03   9.453646E-01  -1.261988E+00    6.576705E+00   2.340550E-03   8.011602E-02  -3.197657E+00  -5.725116E+00  -6.419900E+00  -7.167168E+00  -5.155752E+00  -2.137913E+00  -4.393532E+00
   4.451803E+07   4.399626E+03   9.469140E-01  -1.261988E+00    6.579474E+00   2.334588E-03   8.007365E-02  -3.196564E+00  -5.722431E+00  -6.416818E+00  -7.163696E+00  -5.153372E+00  -2.138660E+00  -4.391605E+00
   4.453079E+07   4.401020E+03   9.487663E-01  -1.261988E+00    6.582792E+00   2.327465E-03   8.002457E-02  -3.195241E+00  -5.719213E+00  -6.413127E+00  -7.159542E+00  -5.150516E+00  -2.139530E+00  -4.389288E+00
   4.454206E+07   4.402164E+03   9.502589E-01  -1.261988E+00    6.585449E+00   2.321776E-03   7.998625E-02  -3.194215E+00  -5.716637E+00  -6.410164E+00  -7.156198E+00  -5.148237E+00  -2.140297E+00  -4.387450E+00
   4.455285E+07   4.403201E+03   9.515910E-01  -1.261988E+00    6.587809E+00   2.316734E-03   7.995296E-02  -3.193328E+00  -5.714351E+00  -6.407528E+00  -7.153216E+00  -5.146219E+00  -2.141029E+00  -4.385830E+00
   4.456580E+07   4.404402E+03   9.531290E-01  -1.261988E+00    6.590532E+00   2.310932E-03   7.991563E-02  -3.192311E+00  -5.711713E+00  -6.404484E+00  -7.149773E+00  -5.143892E+00  -2.141888E+00  -4.383963E+00
   4.458135E+07   4.405796E+03   9.548972E-01  -1.261988E+00    6.593653E+00   2.304298E-03   7.987416E-02  -3.191164E+00  -5.708691E+00  -6.400991E+00  -7.145815E+00  -5.141229E+00  -2.142915E+00  -4.381833E+00
   4.459457E+07   4.406918E+03   9.562938E-01  -1.261988E+00    6.596101E+00   2.299108E-03   7.984248E-02  -3.190301E+00  -5.706322E+00  -6.398243E+00  -7.142694E+00  -5.139150E+00  -2.143796E+00  -4.380181E+00
   4.460696E+07   4.407948E+03   9.575553E-01  -1.261988E+00    6.598299E+00   2.294459E-03   7.981470E-02  -3.189552E+00  -5.704197E+00  -6.395771E+00  -7.139878E+00  -5.137289E+00  -2.144642E+00  -4.378712E+00
   4.461913E+07   4.408998E+03   9.587862E-01  -1.261988E+00    6.600400E+00   2.290024E-03   7.978834E-02  -3.188920E+00  -5.702172E+00  -6.393393E+00  -7.137147E+00  -5.135533E+00  -2.145619E+00  -4.377351E+00
   4.463373E+07   4.410173E+03   9.602180E-01  -1.261988E+00    6.602891E+00   2.284775E-03   7.975865E-02  -3.188079E+00  -5.699763E+00  -6.390588E+00  -7.133952E+00  -5.133425E+00  -2.146598E+00  -4.375688E+00
   4.465126E+07   4.411569E+03   9.619060E-01  -1.261988E+00    6.605819E+00   2.278623E-03   7.972495E-02  -3.187110E+00  -5.696932E+00  -6.387288E+00  -7.130187E+00  -5.130953E+00  -2.147790E+00  -4.373744E+00
   4.466632E+07   4.412737E+03   9.633054E-01  -1.261988E+00    6.608237E+00   2.273553E-03   7.969810E-02  -3.186328E+00  -5.694595E+00  -6.384558E+00  -7.127068E+00  -5.128914E+00  -2.148814E+00  -4.372146E+00
   4.468051E+07   4.413831E+03   9.646032E-01  -1.261988E+00    6.610471E+00   2.268880E-03   7.967407E-02  -3.185622E+00  -5.692436E+00  -6.382032E+00  -7.124178E+00  -5.127035E+00  -2.149797E+00  -4.370678E+00
   4.469440E+07   4.414879E+03   9.658571E-01  -1.261988E+00    6.612640E+00   2.264353E-03   7.965166E-02  -3.184919E+00  -5.690339E+00  -6.379584E+00  -7.121382E+00  -5.125205E+00  -2.150715E+00  -4.369243E+00
   4.471108E+07   4.416136E+03   9.673531E-01  -1.261988E+00    6.615220E+00   2.258979E-03   7.962595E-02  -3.184095E+00  -5.687844E+00  -6.376668E+00  -7.118048E+00  -5.123031E+00  -2.151838E+00  -4.367542E+00
   4.473108E+07   4.417606E+03   9.690879E-01  -1.261988E+00    6.618203E+00   2.252780E-03   7.959754E-02  -3.183161E+00  -5.684959E+00  -6.373292E+00  -7.114184E+00  -5.120521E+00  -2.153176E+00  -4.365584E+00
   4.474811E+07   4.418996E+03   9.705704E-01  -1.261988E+00    6.620621E+00   2.247768E-03   7.957440E-02  -3.182653E+00  -5.682638E+00  -6.370506E+00  -7.110933E+00  -5.118551E+00  -2.154768E+00  -4.364128E+00
   4.476397E+07   4.420159E+03   9.718911E-01  -1.261988E+00    6.622852E+00   2.243155E-03   7.955475E-02  -3.182034E+00  -5.680486E+00  -6.367965E+00  -7.108005E+00  -5.116694E+00  -2.155934E+00  -4.362704E+00
   4.477947E+07   4.421282E+03   9.731635E-01  -1.261988E+00    6.625000E+00   2.238721E-03   7.953666E-02  -3.181440E+00  -5.678413E+00  -6.365517E+00  -7.105185E+00  -5.114905E+00  -2.157065E+00  -4.361333E+00
   4.479806E+07   4.422591E+03   9.746496E-01  -1.261988E+00    6.627513E+00   2.233545E-03   7.951656E-02  -3.180738E+00  -5.675985E+00  -6.362653E+00  -7.101887E+00  -5.112809E+00  -2.158376E+00  -4.359725E+00
   4.482037E+07   4.424463E+03   9.764907E-01  -1.261988E+00    6.630378E+00   2.227660E-03   7.949309E-02  -3.180417E+00  -5.673252E+00  -6.359295E+00  -7.097900E+00  -5.110545E+00  -2.160846E+00  -4.358143E+00
   4.483931E+07   4.425796E+03   9.779278E-01  -1.261988E+00    6.632747E+00   2.222804E-03   7.947603E-02  -3.179878E+00  -5.670970E+00  -6.356571E+00  -7.094733E+00  -5.108600E+00  -2.162336E+00  -4.356688E+00
   4.485695E+07   4.427044E+03   9.792627E-01  -1.261988E+00    6.634938E+00   2.218324E-03   7.946111E-02  -3.179400E+00  -5.668862E+00  -6.354047E+00  -7.091795E+00  -5.106805E+00  -2.163758E+00  -4.355354E+00
   4.487409E+07   4.428259E+03   9.805488E-01  -1.261988E+00    6.637037E+00   2.214038E-03   7.944759E-02  -3.178962E+00  -5.666841E+00  -6.351624E+00  -7.088968E+00  -5.105090E+00  -2.165167E+00  -4.354085E+00
   4.489466E+07   4.429656E+03   9.820453E-01  -1.261988E+00    6.639499E+00   2.209024E-03   7.943292E-02  -3.178415E+00  -5.664469E+00  -6.348788E+00  -7.085671E+00  -5.103069E+00  -2.166751E+00  -4.352578E+00
   4.491935E+07   4.431449E+03   9.838203E-01  -1.261988E+00    6.642287E+00   2.203359E-03   7.941694E-02  -3.178059E+00  -5.661799E+00  -6.345524E+00  -7.081809E+00  -5.100847E+00  -2.169086E+00  -4.351007E+00
   4.494030E+07   4.432902E+03   9.852749E-01  -1.261988E+00    6.644591E+00   2.198688E-03   7.940504E-02  -3.177728E+00  -5.659589E+00  -6.342833E+00  -7.078636E+00  -5.098999E+00  -2.170943E+00  -4.349689E+00
   4.495976E+07   4.434291E+03   9.866516E-01  -1.261988E+00    6.646756E+00   2.194307E-03   7.939477E-02  -3.177445E+00  -5.657512E+00  -6.340297E+00  -7.075640E+00  -5.097269E+00  -2.172750E+00  -4.348463E+00
   4.497869E+07   4.436396E+03   9.882808E-01  -1.261988E+00    6.648850E+00   2.190081E-03   7.938369E-02  -3.178130E+00  -5.655567E+00  -6.337655E+00  -7.072286E+00  -5.095842E+00  -2.176460E+00  -4.347777E+00
   4.499755E+07   4.437808E+03   9.896300E-01  -1.261988E+00    6.650922E+00   2.185905E-03   7.937566E-02  -3.177962E+00  -5.653585E+00  -6.335207E+00  -7.069370E+00  -5.094210E+00  -2.178405E+00  -4.346655E+00
   4.502019E+07   4.439460E+03   9.911983E-01  -1.261988E+00    6.653323E+00   2.181075E-03   7.936750E-02  -3.177786E+00  -5.651287E+00  -6.332365E+00  -7.065981E+00  -5.092321E+00  -2.180700E+00  -4.345362E+00
   4.504735E+07   4.441411E+03   9.929934E-01  -1.261988E+00    6.656019E+00   2.175667E-03   7.935967E-02  -3.177707E+00  -5.648713E+00  -6.329149E+00  -7.062120E+00  -5.090231E+00  -2.183524E+00  -4.343971E+00
