star_age  Teff  log_g  metallicity  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   4.283062E+07   4.292930E+03   1.359926E+00   0.000000E+00    7.716264E+00   8.193973E-04   2.802998E-02  -1.848543E+00  -4.595159E+00  -5.329639E+00  -6.059886E+00  -3.997302E+00  -3.116621E-01  -3.157859E+00
   4.288892E+07   4.299212E+03   1.366746E+00   0.000000E+00    7.726963E+00   8.113622E-04   2.667188E-02  -1.846877E+00  -4.585152E+00  -5.317377E+00  -6.045072E+00  -3.989478E+00  -3.198007E-01  -3.152619E+00
   4.293853E+07   4.304782E+03   1.372622E+00   0.000000E+00    7.736033E+00   8.046128E-04   2.550292E-02  -1.845729E+00  -4.576697E+00  -5.306930E+00  -6.032354E+00  -3.982929E+00  -3.271578E-01  -3.148344E+00
   4.298475E+07   4.309820E+03   1.377984E+00   0.000000E+00    7.744362E+00   7.984637E-04   2.443714E-02  -1.844511E+00  -4.568921E+00  -5.297359E+00  -6.020731E+00  -3.976855E+00  -3.335475E-01  -3.144313E+00
   4.302985E+07   4.314925E+03   1.383122E+00   0.000000E+00    7.752071E+00   7.928147E-04   2.341723E-02  -1.843934E+00  -4.561774E+00  -5.288399E+00  -6.009679E+00  -3.971415E+00  -3.405077E-01  -3.140929E+00
   4.307480E+07   4.319734E+03   1.388039E+00   0.000000E+00    7.759532E+00   7.873852E-04   2.244228E-02  -1.843148E+00  -4.554839E+00  -5.279763E+00  -5.999076E+00  -3.966067E+00  -3.467742E-01  -3.137507E+00
   4.312874E+07   4.325463E+03   1.393582E+00   0.000000E+00    7.767641E+00   7.815265E-04   2.134531E-02  -1.842912E+00  -4.547356E+00  -5.270260E+00  -5.987219E+00  -3.960455E+00  -3.547692E-01  -3.134175E+00
   4.319347E+07   4.332159E+03   1.399824E+00   0.000000E+00    7.776537E+00   7.751491E-04   2.011290E-02  -1.843129E+00  -4.539189E+00  -5.259742E+00  -5.973940E+00  -3.954447E+00  -3.644477E-01  -3.130813E+00
   4.324866E+07   4.337944E+03   1.405088E+00   0.000000E+00    7.783910E+00   7.699028E-04   1.907637E-02  -1.843559E+00  -4.532441E+00  -5.250972E+00  -5.962783E+00  -3.949540E+00  -3.729498E-01  -3.128176E+00
   4.330012E+07   4.343266E+03   1.409830E+00   0.000000E+00    7.790449E+00   7.652800E-04   1.814520E-02  -1.844147E+00  -4.526474E+00  -5.243152E+00  -5.952764E+00  -3.945247E+00  -3.808919E-01  -3.125960E+00
   4.335036E+07   4.348800E+03   1.414431E+00   0.000000E+00    7.796431E+00   7.610754E-04   1.724528E-02  -1.845508E+00  -4.521085E+00  -5.235842E+00  -5.943158E+00  -3.941582E+00  -3.897703E-01  -3.124442E+00
   4.340039E+07   4.354305E+03   1.418891E+00   0.000000E+00    7.802099E+00   7.571122E-04   1.637609E-02  -1.847095E+00  -4.516001E+00  -5.228854E+00  -5.933885E+00  -3.938196E+00  -3.987744E-01  -3.123180E+00
   4.346043E+07   4.360804E+03   1.423915E+00   0.000000E+00    7.808194E+00   7.528739E-04   1.540238E-02  -1.849499E+00  -4.510590E+00  -5.221205E+00  -5.923533E+00  -3.934769E+00  -4.098441E-01  -3.122247E+00
   4.353248E+07   4.368410E+03   1.429429E+00   0.000000E+00    7.814425E+00   7.485660E-04   1.434210E-02  -1.853127E+00  -4.505151E+00  -5.213158E+00  -5.912316E+00  -3.931626E+00  -4.234897E-01  -3.122005E+00
   4.359371E+07   4.375151E+03   1.433998E+00   0.000000E+00    7.819166E+00   7.453045E-04   1.347060E-02  -1.857048E+00  -4.501103E+00  -5.206809E+00  -5.903153E+00  -3.929590E+00  -4.361940E-01  -3.122524E+00
   4.365052E+07   4.381632E+03   1.438069E+00   0.000000E+00    7.822925E+00   7.427282E-04   1.264511E-02  -1.861554E+00  -4.498001E+00  -5.201504E+00  -5.895136E+00  -3.928406E+00  -4.490558E-01  -3.123782E+00
   4.370447E+07   4.388100E+03   1.441842E+00   0.000000E+00    7.825965E+00   7.406516E-04   1.187785E-02  -1.866704E+00  -4.495608E+00  -5.196921E+00  -5.887845E+00  -3.927910E+00  -4.624743E-01  -3.125713E+00
   4.376922E+07   4.395868E+03   1.445994E+00   0.000000E+00    7.828678E+00   7.388035E-04   1.103082E-02  -1.873756E+00  -4.493660E+00  -5.192353E+00  -5.880021E+00  -3.928222E+00  -4.793715E-01  -3.128923E+00
   4.384691E+07   4.405038E+03   1.450338E+00   0.000000E+00    7.830503E+00   7.375627E-04   1.014012E-02  -1.883362E+00  -4.492718E+00  -5.188335E+00  -5.872156E+00  -3.929922E+00  -5.004801E-01  -3.134024E+00
   4.391007E+07   4.413109E+03   1.453635E+00   0.000000E+00    7.830806E+00   7.373563E-04   9.459348E-03  -1.893038E+00  -4.493173E+00  -5.186094E+00  -5.866526E+00  -3.932685E+00  -5.201758E-01  -3.139764E+00
   4.396721E+07   4.420854E+03   1.456404E+00   0.000000E+00    7.830123E+00   7.378209E-04   8.883819E-03  -1.903235E+00  -4.494567E+00  -5.184913E+00  -5.862095E+00  -3.936278E+00  -5.399183E-01  -3.146200E+00
   4.402103E+07   4.428836E+03   1.458852E+00   0.000000E+00    7.828415E+00   7.389819E-04   8.370763E-03  -1.914688E+00  -4.496988E+00  -5.184689E+00  -5.858524E+00  -3.940952E+00  -5.611432E-01  -3.153791E+00
   4.408563E+07   4.438694E+03   1.461407E+00   0.000000E+00    7.825154E+00   7.412052E-04   7.830403E-03  -1.929915E+00  -4.501101E+00  -5.185551E+00  -5.855262E+00  -3.947833E+00  -5.883780E-01  -3.164257E+00
   4.416314E+07   4.451585E+03   1.463953E+00   0.000000E+00    7.818927E+00   7.454686E-04   7.284264E-03  -1.951679E+00  -4.508390E+00  -5.188611E+00  -5.852950E+00  -3.958719E+00  -6.257443E-01  -3.179807E+00
   4.422525E+07   4.463633E+03   1.465514E+00   0.000000E+00    7.811087E+00   7.508710E-04   6.941467E-03  -1.973940E+00  -4.517167E+00  -5.193456E+00  -5.852797E+00  -3.970844E+00  -6.624929E-01  -3.196265E+00
   4.428088E+07   4.476616E+03   1.466635E+00   0.000000E+00    7.801264E+00   7.576950E-04   6.691927E-03  -1.999230E+00  -4.527933E+00  -5.200007E+00  -5.854006E+00  -3.985205E+00  -7.033861E-01  -3.215275E+00
   4.433387E+07   4.491266E+03   1.467392E+00   0.000000E+00    7.788940E+00   7.663442E-04   6.524278E-03  -2.028943E+00  -4.541230E+00  -5.208572E+00  -5.856610E+00  -4.002554E+00  -7.507536E-01  -3.237845E+00
   4.438477E+07   4.509114E+03   1.467698E+00   0.000000E+00    7.772435E+00   7.780832E-04   6.463426E-03  -2.066493E+00  -4.558803E+00  -5.220411E+00  -5.861281E+00  -4.025053E+00  -8.096515E-01  -3.266663E+00
   4.444585E+07   4.538085E+03   1.467736E+00   0.000000E+00    7.744679E+00   7.982306E-04   6.504662E-03  -2.127346E+00  -4.588191E+00  -5.240569E+00  -5.869893E+00  -4.062258E+00  -9.023382E-01  -3.313904E+00
   4.448113E+07   4.560920E+03   1.467247E+00   0.000000E+00    7.721660E+00   8.153347E-04   6.680321E-03  -2.175604E+00  -4.612406E+00  -5.257584E+00  -5.877885E+00  -4.092476E+00  -9.737090E-01  -3.351847E+00
   4.451642E+07   4.592261E+03   1.467206E+00   0.000000E+00    7.691846E+00   8.380340E-04   6.852281E-03  -2.239192E+00  -4.643683E+00  -5.279095E+00  -5.887220E+00  -4.131766E+00  -1.067611E+00  -3.401513E+00
   4.455876E+07   4.645928E+03   1.469207E+00   0.000000E+00    7.646459E+00   8.738086E-04   6.552658E-03  -2.340829E+00  -4.690965E+00  -5.310001E+00  -5.897985E+00  -4.192230E+00  -1.220133E+00  -3.479247E+00
   4.458416E+07   4.687412E+03   1.471917E+00   0.000000E+00    7.614659E+00   8.997798E-04   5.775576E-03  -2.415269E+00  -4.723608E+00  -5.330308E+00  -5.903438E+00  -4.234655E+00  -1.334588E+00  -3.534688E+00
   4.460957E+07   4.737473E+03   1.477404E+00   0.000000E+00    7.582200E+00   9.270855E-04   4.527320E-03  -2.498777E+00  -4.756242E+00  -5.348449E+00  -5.904675E+00  -4.278684E+00  -1.468464E+00  -3.594145E+00
   4.464005E+07   4.807074E+03   1.487969E+00   0.000000E+00    7.545189E+00   9.592341E-04   2.701166E-03  -2.605018E+00  -4.792192E+00  -5.364885E+00  -5.899379E+00  -4.329809E+00  -1.644306E+00  -3.666121E+00
   4.465834E+07   4.872515E+03   1.502475E+00   0.000000E+00    7.522788E+00   9.792303E-04   2.680848E-03  -2.689232E+00  -4.812632E+00  -5.367555E+00  -5.883112E+00  -4.363803E+00  -1.789193E+00  -3.718896E+00
   4.467663E+07   4.964773E+03   1.526855E+00   0.000000E+00    7.502312E+00   9.978726E-04   5.424083E-03  -2.793202E+00  -4.828564E+00  -5.359501E+00  -5.850660E+00  -4.397849E+00  -1.973381E+00  -3.778503E+00
   4.469858E+07   5.090922E+03   1.561972E+00   0.000000E+00    7.481016E+00   1.017638E-03   1.254771E-02  -2.921836E+00  -4.840598E+00  -5.340747E+00  -5.802665E+00  -4.433035E+00  -2.200355E+00  -3.847085E+00
   4.471043E+07   5.168411E+03   1.583903E+00   0.000000E+00    7.470272E+00   1.027759E-03   1.687202E-02  -2.993795E+00  -4.844310E+00  -5.326554E+00  -5.772432E+00  -4.450148E+00  -2.326081E+00  -3.883695E+00
   4.472228E+07   5.248066E+03   1.606538E+00   0.000000E+00    7.460366E+00   1.037178E-03   2.130768E-02  -3.064424E+00  -4.845820E+00  -5.310316E+00  -5.741222E+00  -4.464992E+00  -2.445541E+00  -3.918255E+00
   4.473649E+07   5.340563E+03   1.632601E+00   0.000000E+00    7.449571E+00   1.047543E-03   2.659152E-02  -3.142017E+00  -4.845643E+00  -5.290369E+00  -5.705660E+00  -4.479766E+00  -2.574073E+00  -3.955283E+00
   4.475355E+07   5.444499E+03   1.661395E+00   0.000000E+00    7.437863E+00   1.058899E-03   3.230097E-02  -3.224075E+00  -4.843725E+00  -5.267204E+00  -5.666667E+00  -4.493995E+00  -2.706477E+00  -3.993619E+00
   4.477402E+07   5.558696E+03   1.692362E+00   0.000000E+00    7.425002E+00   1.071517E-03   3.849314E-02  -3.310282E+00  -4.840062E+00  -5.241058E+00  -5.624737E+00  -4.507469E+00  -2.838059E+00  -4.032946E+00
   4.479859E+07   5.681813E+03   1.724962E+00   0.000000E+00    7.411379E+00   1.085047E-03   4.501630E-02  -3.396934E+00  -4.834623E+00  -5.212409E+00  -5.580626E+00  -4.519789E+00  -2.966115E+00  -4.071914E+00
   4.481333E+07   5.751448E+03   1.742973E+00   0.000000E+00    7.403445E+00   1.093005E-03   4.859471E-02  -3.444413E+00  -4.831074E+00  -5.196146E+00  -5.555693E+00  -4.525973E+00  -3.032582E+00  -4.092927E+00
   4.482807E+07   5.817767E+03   1.759862E+00   0.000000E+00    7.395829E+00   1.100698E-03   4.804970E-02  -3.488258E+00  -4.827407E+00  -5.180649E+00  -5.531851E+00  -4.531400E+00  -3.092229E+00  -4.112203E+00
   4.483691E+07   5.856753E+03   1.769631E+00   0.000000E+00    7.391254E+00   1.105346E-03   4.613105E-02  -3.513402E+00  -4.825249E+00  -5.171657E+00  -5.517982E+00  -4.534510E+00  -3.125761E+00  -4.123300E+00
   4.484575E+07   5.895428E+03   1.779196E+00   0.000000E+00    7.386601E+00   1.110093E-03   4.421800E-02  -3.538030E+00  -4.823125E+00  -5.162833E+00  -5.504328E+00  -4.537547E+00  -3.158002E+00  -4.134189E+00
   4.485637E+07   5.941256E+03   1.790487E+00   0.000000E+00    7.381208E+00   1.115621E-03   4.192170E-02  -3.566603E+00  -4.820335E+00  -5.152205E+00  -5.487962E+00  -4.540784E+00  -3.194734E+00  -4.146667E+00
   4.486910E+07   5.994475E+03   1.803548E+00   0.000000E+00    7.375102E+00   1.121913E-03   3.929068E-02  -3.599007E+00  -4.816700E+00  -5.139606E+00  -5.468633E+00  -4.544019E+00  -3.235575E+00  -4.160574E+00
   4.488438E+07   6.054937E+03   1.818280E+00   0.000000E+00    7.368310E+00   1.128953E-03   3.636321E-02  -3.634759E+00  -4.812209E+00  -5.125096E+00  -5.446401E+00  -4.547184E+00  -3.279625E+00  -4.175758E+00
   4.489355E+07   6.090079E+03   1.826735E+00   0.000000E+00    7.364326E+00   1.133104E-03   3.470702E-02  -3.655110E+00  -4.809588E+00  -5.116720E+00  -5.433530E+00  -4.548950E+00  -3.304122E+00  -4.184442E+00
   4.490272E+07   6.124196E+03   1.834885E+00   0.000000E+00    7.360457E+00   1.137148E-03   3.313083E-02  -3.674579E+00  -4.806987E+00  -5.108584E+00  -5.421020E+00  -4.550561E+00  -3.327193E+00  -4.192728E+00
   4.491372E+07   6.163809E+03   1.844280E+00   0.000000E+00    7.355968E+00   1.141860E-03   3.119903E-02  -3.696844E+00  -4.803879E+00  -5.099116E+00  -5.406452E+00  -4.552283E+00  -3.353185E+00  -4.202150E+00
   4.492693E+07   6.209970E+03   1.855090E+00   0.000000E+00    7.350600E+00   1.147519E-03   2.899469E-02  -3.722472E+00  -4.800254E+00  -5.088180E+00  -5.389527E+00  -4.554205E+00  -3.382646E+00  -4.212972E+00
   4.494277E+07   6.264622E+03   1.867695E+00   0.000000E+00    7.344031E+00   1.154483E-03   2.646287E-02  -3.752384E+00  -4.795962E+00  -5.075383E+00  -5.369549E+00  -4.556370E+00  -3.416530E+00  -4.225565E+00
   4.496178E+07   6.329763E+03   1.882541E+00   0.000000E+00    7.336237E+00   1.162800E-03   2.355431E-02  -3.787132E+00  -4.790701E+00  -5.060114E+00  -5.345582E+00  -4.558671E+00  -3.454767E+00  -4.240204E+00
   4.498460E+07   6.403403E+03   1.899278E+00   0.000000E+00    7.327913E+00   1.171749E-03   2.025128E-02  -3.824909E+00  -4.784074E+00  -5.042362E+00  -5.317908E+00  -4.560406E+00  -3.495132E+00  -4.255746E+00
   4.501198E+07   6.484312E+03   1.917415E+00   0.000000E+00    7.318767E+00   1.181662E-03   1.652045E-02  -3.865161E+00  -4.776388E+00  -5.022773E+00  -5.287416E+00  -4.561681E+00  -3.537261E+00  -4.271942E+00
   4.502840E+07   6.532199E+03   1.927870E+00   0.000000E+00    7.312943E+00   1.188018E-03   1.444266E-02  -3.888784E+00  -4.772042E+00  -5.011542E+00  -5.269729E+00  -4.562535E+00  -3.561600E+00  -4.281516E+00
   4.504483E+07   6.580958E+03   1.938367E+00   0.000000E+00    7.306917E+00   1.194629E-03   1.244891E-02  -3.912517E+00  -4.767670E+00  -5.000209E+00  -5.251750E+00  -4.563384E+00  -3.585542E+00  -4.291223E+00
   4.506454E+07   6.641068E+03   1.951202E+00   0.000000E+00    7.299575E+00   1.202735E-03   1.003673E-02  -3.941105E+00  -4.762074E+00  -4.986149E+00  -5.229478E+00  -4.564120E+00  -3.613889E+00  -4.302793E+00
   4.507637E+07   6.677299E+03   1.958908E+00   0.000000E+00    7.295245E+00   1.207542E-03   8.365751E-03  -3.957961E+00  -4.758502E+00  -4.977563E+00  -5.215983E+00  -4.564302E+00  -3.630402E+00  -4.309437E+00
   4.508820E+07   6.713254E+03   1.966550E+00   0.000000E+00    7.291050E+00   1.212216E-03   6.736575E-03  -3.974425E+00  -4.754748E+00  -4.968910E+00  -5.202524E+00  -4.564221E+00  -3.646387E+00  -4.315712E+00
   4.510239E+07   6.755169E+03   1.975459E+00   0.000000E+00    7.286301E+00   1.217530E-03   4.909550E-03  -3.993361E+00  -4.750057E+00  -4.958618E+00  -5.186755E+00  -4.563739E+00  -3.664556E+00  -4.322574E+00
   4.511942E+07   6.802873E+03   1.985549E+00   0.000000E+00    7.281000E+00   1.223489E-03   3.105874E-03  -4.014845E+00  -4.744418E+00  -4.946714E+00  -5.168755E+00  -4.562792E+00  -3.684556E+00  -4.329965E+00
   4.513986E+07   6.857246E+03   1.996891E+00   0.000000E+00    7.274865E+00   1.230422E-03   2.388711E-03  -4.039243E+00  -4.737916E+00  -4.933186E+00  -5.148399E+00  -4.561534E+00  -3.706695E+00  -4.338164E+00
   4.516439E+07   6.920454E+03   2.009856E+00   0.000000E+00    7.267532E+00   1.238760E-03   2.610035E-03  -4.067140E+00  -4.730381E+00  -4.917645E+00  -5.125061E+00  -4.559976E+00  -3.731921E+00  -4.347452E+00
   4.519382E+07   6.996932E+03   2.025270E+00   0.000000E+00    7.258391E+00   1.249233E-03   5.054426E-03  -4.099929E+00  -4.721294E+00  -4.899097E+00  -5.097291E+00  -4.557930E+00  -3.762261E+00  -4.358270E+00
   4.522913E+07   7.081666E+03   2.042283E+00   0.000000E+00    7.248677E+00   1.260460E-03   8.636992E-03  -4.134901E+00  -4.710416E+00  -4.878044E+00  -5.066381E+00  -4.554584E+00  -3.794745E+00  -4.368992E+00
   4.527151E+07   7.175256E+03   2.060690E+00   0.000000E+00    7.237741E+00   1.273220E-03   1.224396E-02  -4.172022E+00  -4.698391E+00  -4.855110E+00  -5.032869E+00  -4.550657E+00  -3.829561E+00  -4.380231E+00
   4.532237E+07   7.285602E+03   2.081833E+00   0.000000E+00    7.224268E+00   1.289118E-03   1.638457E-02  -4.211915E+00  -4.685168E+00  -4.829268E+00  -4.994579E+00  -4.546796E+00  -3.870710E+00  -4.393199E+00
   4.536389E+07   7.380339E+03   2.099600E+00   0.000000E+00    7.212544E+00   1.303113E-03   2.008555E-02  -4.243284E+00  -4.674348E+00  -4.807878E+00  -4.962505E+00  -4.543934E+00  -3.904628E+00  -4.404084E+00
   4.540085E+07   7.468717E+03   2.115996E+00   0.000000E+00    7.201789E+00   1.316086E-03   2.320895E-02  -4.270131E+00  -4.664097E+00  -4.788054E+00  -4.932953E+00  -4.540895E+00  -3.935784E+00  -4.413154E+00
   4.543530E+07   7.556010E+03   2.132021E+00   0.000000E+00    7.191289E+00   1.328876E-03   2.643167E-02  -4.294301E+00  -4.653859E+00  -4.768618E+00  -4.904208E+00  -4.537509E+00  -3.966868E+00  -4.420888E+00
   4.546824E+07   7.639511E+03   2.147304E+00   0.000000E+00    7.181716E+00   1.340644E-03   2.955648E-02  -4.315347E+00  -4.643763E+00  -4.749963E+00  -4.876821E+00  -4.533829E+00  -3.995359E+00  -4.427269E+00
   4.550027E+07   7.707869E+03   2.159897E+00   0.000000E+00    7.174453E+00   1.349643E-03   3.199220E-02  -4.330647E+00  -4.634887E+00  -4.734269E+00  -4.854159E+00  -4.530040E+00  -4.018008E+00  -4.431279E+00
   4.553169E+07   7.757154E+03   2.168886E+00   0.000000E+00    7.169172E+00   1.356224E-03   3.377752E-02  -4.340919E+00  -4.628414E+00  -4.722995E+00  -4.838006E+00  -4.527114E+00  -4.034493E+00  -4.433735E+00
   4.556275E+07   7.787945E+03   2.174312E+00   0.000000E+00    7.165489E+00   1.360831E-03   3.487205E-02  -4.347552E+00  -4.624712E+00  -4.716336E+00  -4.828354E+00  -4.525584E+00  -4.045062E+00  -4.435532E+00
   4.559364E+07   7.800916E+03   2.176340E+00   0.000000E+00    7.163314E+00   1.363560E-03   3.528500E-02  -4.350964E+00  -4.623771E+00  -4.714155E+00  -4.824923E+00  -4.525549E+00  -4.050093E+00  -4.436902E+00
   4.563071E+07   7.790512E+03   2.173877E+00   0.000000E+00    7.162965E+00   1.363998E-03   3.478637E-02  -4.350367E+00  -4.626619E+00  -4.717982E+00  -4.829757E+00  -4.527662E+00  -4.048175E+00  -4.437904E+00
   4.567520E+07   7.734218E+03   2.162718E+00   0.000000E+00    7.166647E+00   1.359381E-03   3.254529E-02  -4.341316E+00  -4.636426E+00  -4.733191E+00  -4.850468E+00  -4.533466E+00  -4.031828E+00  -4.437648E+00
   4.571309E+07   7.645436E+03   2.145481E+00   0.000000E+00    7.173786E+00   1.350472E-03   2.918306E-02  -4.324196E+00  -4.650298E+00  -4.755846E+00  -4.882110E+00  -4.540783E+00  -4.004651E+00  -4.434980E+00
   4.574860E+07   7.526949E+03   2.122211E+00   0.000000E+00    7.183520E+00   1.338419E-03   2.444899E-02  -4.297981E+00  -4.668506E+00  -4.786216E+00  -4.924910E+00  -4.549848E+00  -3.967883E+00  -4.429704E+00
   4.578325E+07   7.380190E+03   2.092858E+00   0.000000E+00    7.195773E+00   1.323399E-03   1.874956E-02  -4.260514E+00  -4.691132E+00  -4.824562E+00  -4.979259E+00  -4.560647E+00  -3.921250E+00  -4.420962E+00
   4.581703E+07   7.211392E+03   2.058299E+00   0.000000E+00    7.209945E+00   1.306236E-03   1.168927E-02  -4.209831E+00  -4.717314E+00  -4.869732E+00  -5.043523E+00  -4.572589E+00  -3.866106E+00  -4.408100E+00
   4.584965E+07   7.027415E+03   2.019636E+00   0.000000E+00    7.225427E+00   1.287743E-03   3.971189E-03  -4.143000E+00  -4.746847E+00  -4.920774E+00  -5.115491E+00  -4.586149E+00  -3.802891E+00  -4.391911E+00
   4.588090E+07   6.833246E+03   1.977692E+00   0.000000E+00    7.242055E+00   1.268172E-03   4.807451E-03  -4.065091E+00  -4.776314E+00  -4.974464E+00  -5.192797E+00  -4.597568E+00  -3.731417E+00  -4.370431E+00
   4.591012E+07   6.636256E+03   1.933902E+00   0.000000E+00    7.259472E+00   1.247990E-03   1.344392E-02  -3.980587E+00  -4.803273E+00  -5.027795E+00  -5.271896E+00  -4.604779E+00  -3.650729E+00  -4.343009E+00
   4.593677E+07   6.442970E+03   1.889687E+00   0.000000E+00    7.277217E+00   1.227759E-03   2.209661E-02  -3.891856E+00  -4.826756E+00  -5.078933E+00  -5.349242E+00  -4.607503E+00  -3.559995E+00  -4.310591E+00
   4.596091E+07   6.255342E+03   1.845531E+00   0.000000E+00    7.295068E+00   1.207738E-03   3.089409E-02  -3.798207E+00  -4.846983E+00  -5.127608E+00  -5.423121E+00  -4.606329E+00  -3.458288E+00  -4.274136E+00
   4.598275E+07   6.073418E+03   1.801499E+00   0.000000E+00    7.313130E+00   1.187813E-03   3.973160E-02  -3.699209E+00  -4.864171E+00  -5.173808E+00  -5.492858E+00  -4.601509E+00  -3.342576E+00  -4.234050E+00
   4.600252E+07   5.896846E+03   1.757558E+00   0.000000E+00    7.331467E+00   1.167920E-03   4.853905E-02  -3.594279E+00  -4.878298E+00  -5.217570E+00  -5.558952E+00  -4.592979E+00  -3.210660E+00  -4.190143E+00
   4.602042E+07   5.725396E+03   1.713717E+00   0.000000E+00    7.350061E+00   1.148089E-03   4.274673E-02  -3.483281E+00  -4.889141E+00  -5.258765E+00  -5.621568E+00  -4.580508E+00  -3.060738E+00  -4.142083E+00
   4.603663E+07   5.559161E+03   1.670076E+00   0.000000E+00    7.368928E+00   1.128311E-03   3.403904E-02  -3.366591E+00  -4.896399E+00  -5.297154E+00  -5.680650E+00  -4.563966E+00  -2.890441E+00  -4.089645E+00
   4.605132E+07   5.398431E+03   1.626822E+00   0.000000E+00    7.388343E+00   1.108313E-03   2.545833E-02  -3.242579E+00  -4.899779E+00  -5.332451E+00  -5.738474E+00  -4.543063E+00  -2.699829E+00  -4.032109E+00
   4.606465E+07   5.244140E+03   1.584392E+00   0.000000E+00    7.408262E+00   1.088166E-03   1.687882E-02  -3.113119E+00  -4.898661E+00  -5.363923E+00  -5.795145E+00  -4.517290E+00  -2.488110E+00  -3.969575E+00
   4.607678E+07   5.101962E+03   1.544918E+00   0.000000E+00    7.428982E+00   1.067597E-03   9.247328E-03  -2.982172E+00  -4.891960E+00  -5.389439E+00  -5.848496E+00  -4.486455E+00  -2.264899E+00  -3.903282E+00
   4.608799E+07   4.982634E+03   1.512660E+00   0.000000E+00    7.451211E+00   1.045961E-03   2.559415E-03  -2.859401E+00  -4.878777E+00  -5.405155E+00  -5.891357E+00  -4.451577E+00  -2.050547E+00  -3.837044E+00
   4.609886E+07   4.877536E+03   1.485756E+00   0.000000E+00    7.476525E+00   1.021857E-03   3.879684E-03  -2.739389E+00  -4.858917E+00  -5.412456E+00  -5.926037E+00  -4.411227E+00  -1.840168E+00  -3.767689E+00
   4.611118E+07   4.788256E+03   1.467255E+00   0.000000E+00    7.510442E+00   9.904290E-04   6.600534E-03  -2.620653E+00  -4.827514E+00  -5.405393E+00  -5.944974E+00  -4.361241E+00  -1.638264E+00  -3.691973E+00
   4.612596E+07   4.711328E+03   1.458705E+00   0.000000E+00    7.559524E+00   9.466525E-04   8.300775E-03  -2.494032E+00  -4.779118E+00  -5.378815E+00  -5.943138E+00  -4.295787E+00  -1.433595E+00  -3.603188E+00
   4.614254E+07   4.623617E+03   1.453960E+00   0.000000E+00    7.629222E+00   8.877921E-04   9.584036E-03  -2.334083E+00  -4.707666E+00  -5.333444E+00  -5.929124E+00  -4.203644E+00  -1.188906E+00  -3.483523E+00
   4.615944E+07   4.538846E+03   1.451151E+00   0.000000E+00    7.702492E+00   8.298566E-04   9.805409E-03  -2.169374E+00  -4.630593E+00  -5.282727E+00  -5.911064E+00  -4.104992E+00  -9.412201E-01  -3.356872E+00
   4.617547E+07   4.470477E+03   1.439253E+00   0.000000E+00    7.738780E+00   8.025794E-04   1.216598E-02  -2.052607E+00  -4.590267E+00  -5.264332E+00  -5.919709E+00  -4.046060E+00  -7.422267E-01  -3.273898E+00
